"","end","country","load"
"60",2018-03-02,"Austria",891488
"61",2018-03-03,"Austria",767876
"62",2018-03-04,"Austria",703633
"63",2018-03-05,"Austria",844790
"64",2018-03-06,"Austria",847834
"65",2018-03-07,"Austria",821881
"66",2018-03-08,"Austria",803453
"67",2018-03-09,"Austria",791923
"68",2018-03-10,"Austria",675894
"69",2018-03-11,"Austria",625395
"70",2018-03-12,"Austria",764917
"71",2018-03-13,"Austria",769742
"72",2018-03-14,"Austria",782254
"73",2018-03-15,"Austria",793419
"74",2018-03-16,"Austria",773379
"75",2018-03-17,"Austria",708814
"76",2018-03-18,"Austria",680839
"77",2018-03-19,"Austria",832406
"78",2018-03-20,"Austria",843266
"79",2018-03-21,"Austria",834854
"80",2018-03-22,"Austria",810569
"81",2018-03-23,"Austria",810277
"82",2018-03-24,"Austria",685319
"83",2018-03-25,"Austria",633035
"84",2018-03-26,"Austria",784053
"85",2018-03-27,"Austria",787692
"86",2018-03-28,"Austria",786012
"87",2018-03-29,"Austria",788427
"88",2018-03-30,"Austria",738770
"89",2018-03-31,"Austria",639298
"90",2018-04-01,"Austria",588762
"91",2018-04-02,"Austria",581568
"92",2018-04-03,"Austria",713315
"93",2018-04-04,"Austria",722877
"94",2018-04-05,"Austria",751163
"95",2018-04-06,"Austria",719563
"96",2018-04-07,"Austria",610147
"97",2018-04-08,"Austria",554112
"98",2018-04-09,"Austria",695870
"99",2018-04-10,"Austria",708020
"100",2018-04-11,"Austria",700021
"101",2018-04-12,"Austria",698908
"102",2018-04-13,"Austria",682635
"103",2018-04-14,"Austria",572185
"104",2018-04-15,"Austria",531272
"105",2018-04-16,"Austria",692904
"106",2018-04-17,"Austria",685935
"107",2018-04-18,"Austria",680258
"108",2018-04-19,"Austria",679188
"109",2018-04-20,"Austria",659891
"110",2018-04-21,"Austria",559758
"111",2018-04-22,"Austria",515027
"112",2018-04-23,"Austria",671073
"113",2018-04-24,"Austria",677447
"114",2018-04-25,"Austria",678700
"115",2018-04-26,"Austria",708417
"116",2018-04-27,"Austria",662061
"117",2018-04-28,"Austria",556054
"118",2018-04-29,"Austria",505924
"119",2018-04-30,"Austria",619301
"120",2018-05-01,"Austria",539007
"121",2018-05-02,"Austria",666972
"122",2018-05-03,"Austria",675319
"123",2018-05-04,"Austria",673817
"124",2018-05-05,"Austria",569195
"125",2018-05-06,"Austria",511585
"126",2018-05-07,"Austria",658680
"127",2018-05-08,"Austria",670030
"128",2018-05-09,"Austria",669997
"129",2018-05-10,"Austria",551816
"130",2018-05-11,"Austria",617959
"131",2018-05-12,"Austria",552802
"132",2018-05-13,"Austria",511720
"133",2018-05-14,"Austria",677787
"134",2018-05-15,"Austria",700173
"135",2018-05-16,"Austria",694879
"136",2018-05-17,"Austria",700009
"137",2018-05-18,"Austria",670138
"138",2018-05-19,"Austria",560250
"139",2018-05-20,"Austria",512584
"140",2018-05-21,"Austria",529049
"141",2018-05-22,"Austria",673607
"142",2018-05-23,"Austria",685905
"143",2018-05-24,"Austria",696533
"144",2018-05-25,"Austria",688330
"145",2018-05-26,"Austria",572950
"146",2018-05-27,"Austria",533828
"147",2018-05-28,"Austria",688199
"148",2018-05-29,"Austria",702958
"149",2018-05-30,"Austria",694380
"150",2018-05-31,"Austria",554292
"151",2018-06-01,"Austria",634582
"152",2018-06-02,"Austria",561649
"153",2018-06-03,"Austria",518181
"154",2018-06-04,"Austria",684116
"155",2018-06-05,"Austria",690975
"156",2018-06-06,"Austria",692826
"157",2018-06-07,"Austria",696576
"158",2018-06-08,"Austria",694119
"159",2018-06-09,"Austria",587398
"160",2018-06-10,"Austria",538247
"161",2018-06-11,"Austria",705680
"162",2018-06-12,"Austria",711824
"163",2018-06-13,"Austria",714590
"164",2018-06-14,"Austria",693734
"165",2018-06-15,"Austria",665747
"166",2018-06-16,"Austria",567603
"167",2018-06-17,"Austria",533530
"168",2018-06-18,"Austria",687593
"169",2018-06-19,"Austria",694779
"170",2018-06-20,"Austria",700523
"171",2018-06-21,"Austria",719890
"172",2018-06-22,"Austria",691075
"173",2018-06-23,"Austria",573307
"174",2018-06-24,"Austria",527775
"175",2018-06-25,"Austria",682090
"176",2018-06-26,"Austria",687920
"177",2018-06-27,"Austria",688557
"178",2018-06-28,"Austria",713340
"179",2018-06-29,"Austria",688782
"180",2018-06-30,"Austria",567375
"181",2018-07-01,"Austria",500088
"182",2018-07-02,"Austria",650364
"183",2018-07-03,"Austria",665926
"184",2018-07-04,"Austria",674306
"185",2018-07-05,"Austria",677108
"186",2018-07-06,"Austria",663138
"187",2018-07-07,"Austria",553491
"188",2018-07-08,"Austria",503699
"189",2018-07-09,"Austria",657889
"190",2018-07-10,"Austria",667929
"191",2018-07-11,"Austria",660955
"192",2018-07-12,"Austria",662028
"193",2018-07-13,"Austria",646184
"194",2018-07-14,"Austria",545644
"195",2018-07-15,"Austria",504540
"196",2018-07-16,"Austria",647090
"197",2018-07-17,"Austria",659514
"198",2018-07-18,"Austria",660267
"199",2018-07-19,"Austria",661680
"200",2018-07-20,"Austria",644796
"201",2018-07-21,"Austria",549046
"202",2018-07-22,"Austria",503268
"203",2018-07-23,"Austria",643686
"204",2018-07-24,"Austria",650760
"205",2018-07-25,"Austria",653157
"206",2018-07-26,"Austria",657165
"207",2018-07-27,"Austria",641740
"208",2018-07-28,"Austria",541936
"209",2018-07-29,"Austria",501466
"210",2018-07-30,"Austria",640415
"211",2018-07-31,"Austria",654068
"212",2018-08-01,"Austria",683320
"213",2018-08-02,"Austria",693960
"214",2018-08-03,"Austria",670372
"215",2018-08-04,"Austria",578736
"216",2018-08-05,"Austria",540958
"217",2018-08-06,"Austria",657933
"218",2018-08-07,"Austria",670816
"219",2018-08-08,"Austria",674963
"220",2018-08-09,"Austria",681905
"221",2018-08-10,"Austria",671773
"222",2018-08-11,"Austria",566352
"223",2018-08-12,"Austria",523056
"224",2018-08-13,"Austria",665937
"225",2018-08-14,"Austria",672755
"226",2018-08-15,"Austria",545798
"227",2018-08-16,"Austria",647903
"228",2018-08-17,"Austria",650025
"229",2018-08-18,"Austria",573185
"230",2018-08-19,"Austria",535466
"231",2018-08-20,"Austria",694467
"232",2018-08-21,"Austria",703164
"233",2018-08-22,"Austria",707734
"234",2018-08-23,"Austria",717500
"235",2018-08-24,"Austria",697731
"236",2018-08-25,"Austria",593742
"237",2018-08-26,"Austria",541951
"238",2018-08-27,"Austria",669323
"239",2018-08-28,"Austria",686554
"240",2018-08-29,"Austria",694966
"241",2018-08-30,"Austria",714064
"242",2018-08-31,"Austria",687459
"243",2018-09-01,"Austria",596069
"244",2018-09-02,"Austria",541536
"245",2018-09-03,"Austria",690579
"246",2018-09-04,"Austria",700048
"247",2018-09-05,"Austria",693852
"248",2018-09-06,"Austria",688914
"249",2018-09-07,"Austria",689053
"250",2018-09-08,"Austria",585981
"251",2018-09-09,"Austria",538353
"252",2018-09-10,"Austria",688957
"253",2018-09-11,"Austria",704210
"254",2018-09-12,"Austria",708395
"255",2018-09-13,"Austria",719760
"256",2018-09-14,"Austria",709868
"257",2018-09-15,"Austria",592979
"258",2018-09-16,"Austria",543163
"259",2018-09-17,"Austria",700547
"260",2018-09-18,"Austria",714562
"261",2018-09-19,"Austria",716298
"262",2018-09-20,"Austria",713017
"263",2018-09-21,"Austria",700433
"264",2018-09-22,"Austria",599447
"265",2018-09-23,"Austria",553250
"266",2018-09-24,"Austria",709688
"267",2018-09-25,"Austria",709786
"268",2018-09-26,"Austria",716495
"269",2018-09-27,"Austria",715860
"270",2018-09-28,"Austria",691836
"271",2018-09-29,"Austria",597425
"272",2018-09-30,"Austria",550709
"273",2018-10-01,"Austria",723526
"274",2018-10-02,"Austria",727827
"275",2018-10-03,"Austria",731608
"276",2018-10-04,"Austria",713847
"277",2018-10-05,"Austria",700968
"278",2018-10-06,"Austria",605045
"279",2018-10-07,"Austria",563028
"280",2018-10-08,"Austria",706150
"281",2018-10-09,"Austria",712596
"282",2018-10-10,"Austria",719451
"283",2018-10-11,"Austria",720333
"284",2018-10-12,"Austria",704368
"285",2018-10-13,"Austria",604100
"286",2018-10-14,"Austria",559284
"287",2018-10-15,"Austria",718396
"288",2018-10-16,"Austria",719598
"289",2018-10-17,"Austria",732482
"290",2018-10-18,"Austria",733121
"291",2018-10-19,"Austria",710192
"292",2018-10-20,"Austria",613953
"293",2018-10-21,"Austria",583198
"294",2018-10-22,"Austria",732129
"295",2018-10-23,"Austria",753332
"296",2018-10-24,"Austria",771098
"297",2018-10-25,"Austria",734588
"298",2018-10-26,"Austria",580453
"299",2018-10-27,"Austria",613946
"300",2018-10-28,"Austria",591982
"301",2018-10-29,"Austria",731829
"302",2018-10-30,"Austria",729528
"303",2018-10-31,"Austria",728201
"304",2018-11-01,"Austria",600443
"305",2018-11-02,"Austria",664651
"306",2018-11-03,"Austria",617117
"307",2018-11-04,"Austria",572616
"308",2018-11-05,"Austria",728637
"309",2018-11-06,"Austria",734434
"310",2018-11-07,"Austria",735794
"311",2018-11-08,"Austria",748821
"312",2018-11-09,"Austria",736543
"313",2018-11-10,"Austria",637462
"314",2018-11-11,"Austria",580938
"315",2018-11-12,"Austria",742415
"316",2018-11-13,"Austria",760894
"317",2018-11-14,"Austria",757089
"318",2018-11-15,"Austria",767804
"319",2018-11-16,"Austria",768912
"320",2018-11-17,"Austria",692044
"321",2018-11-18,"Austria",670544
"322",2018-11-19,"Austria",857414
"323",2018-11-20,"Austria",840435
"324",2018-11-21,"Austria",822599
"325",2018-11-22,"Austria",818930
"326",2018-11-23,"Austria",807856
"327",2018-11-24,"Austria",695281
"328",2018-11-25,"Austria",650837
"329",2018-11-26,"Austria",838806
"330",2018-11-27,"Austria",873835
"331",2018-11-28,"Austria",880174
"332",2018-11-29,"Austria",876542
"333",2018-11-30,"Austria",847029
"334",2018-12-01,"Austria",735140
"335",2018-12-02,"Austria",683297
"336",2018-12-03,"Austria",816942
"337",2018-12-04,"Austria",812775
"338",2018-12-05,"Austria",820883
"339",2018-12-06,"Austria",828541
"340",2018-12-07,"Austria",788660
"341",2018-12-08,"Austria",684657
"342",2018-12-09,"Austria",657971
"343",2018-12-10,"Austria",830667
"344",2018-12-11,"Austria",874341
"345",2018-12-12,"Austria",889102
"346",2018-12-13,"Austria",900537
"347",2018-12-14,"Austria",883528
"348",2018-12-15,"Austria",781435
"349",2018-12-16,"Austria",727751
"350",2018-12-17,"Austria",865073
"351",2018-12-18,"Austria",860850
"352",2018-12-19,"Austria",852939
"353",2018-12-20,"Austria",827958
"354",2018-12-21,"Austria",780163
"355",2018-12-22,"Austria",685390
"356",2018-12-23,"Austria",638741
"357",2018-12-24,"Austria",641112
"358",2018-12-25,"Austria",628504
"359",2018-12-26,"Austria",633083
"360",2018-12-27,"Austria",689085
"361",2018-12-28,"Austria",692774
"362",2018-12-29,"Austria",677994
"363",2018-12-30,"Austria",644692
"364",2018-12-31,"Austria",651768
"365",2019-01-01,"Austria",623151
"366",2019-01-02,"Austria",745282
"367",2019-01-03,"Austria",783249
"368",2019-01-04,"Austria",790184
"369",2019-01-05,"Austria",731823
"370",2019-01-06,"Austria",675790
"371",2019-01-07,"Austria",817798
"372",2019-01-08,"Austria",842552
"373",2019-01-09,"Austria",845924
"374",2019-01-10,"Austria",853033
"375",2019-01-11,"Austria",845690
"376",2019-01-12,"Austria",747463
"377",2019-01-13,"Austria",688205
"378",2019-01-14,"Austria",827630
"379",2019-01-15,"Austria",844022
"380",2019-01-16,"Austria",834036
"381",2019-01-17,"Austria",834030
"382",2019-01-18,"Austria",826728
"383",2019-01-19,"Austria",747148
"384",2019-01-20,"Austria",701378
"385",2019-01-21,"Austria",852366
"386",2019-01-22,"Austria",880783
"387",2019-01-23,"Austria",891896
"388",2019-01-24,"Austria",884600
"389",2019-01-25,"Austria",870407
"390",2019-01-26,"Austria",770665
"391",2019-01-27,"Austria",698575
"392",2019-01-28,"Austria",846780
"393",2019-01-29,"Austria",851975
"394",2019-01-30,"Austria",853161
"395",2019-01-31,"Austria",858840
"396",2019-02-01,"Austria",833765
"397",2019-02-02,"Austria",711008
"398",2019-02-03,"Austria",679096
"399",2019-02-04,"Austria",820224
"400",2019-02-05,"Austria",834766
"401",2019-02-06,"Austria",846360
"402",2019-02-07,"Austria",855108
"403",2019-02-08,"Austria",818145
"404",2019-02-09,"Austria",719051
"405",2019-02-10,"Austria",670525
"406",2019-02-11,"Austria",833119
"407",2019-02-12,"Austria",844513
"408",2019-02-13,"Austria",823511
"409",2019-02-14,"Austria",809565
"410",2019-02-15,"Austria",788751
"411",2019-02-16,"Austria",691210
"412",2019-02-17,"Austria",639471
"413",2019-02-18,"Austria",787439
"414",2019-02-19,"Austria",784331
"415",2019-02-20,"Austria",796372
"416",2019-02-21,"Austria",791119
"417",2019-02-22,"Austria",794557
"418",2019-02-23,"Austria",702143
"419",2019-02-24,"Austria",666025
"420",2019-02-25,"Austria",788002
"421",2019-02-26,"Austria",788643
"422",2019-02-27,"Austria",774046
"423",2019-02-28,"Austria",766265
"424",2019-03-01,"Austria",760883
"425",2019-03-02,"Austria",680940
"426",2019-03-03,"Austria",616279
"427",2019-03-04,"Austria",762261
"428",2019-03-05,"Austria",766008
"429",2019-03-06,"Austria",768624
"430",2019-03-07,"Austria",777072
"431",2019-03-08,"Austria",769416
"432",2019-03-09,"Austria",669703
"433",2019-03-10,"Austria",616052
"434",2019-03-11,"Austria",779292
"435",2019-03-12,"Austria",789041
"436",2019-03-13,"Austria",804835
"437",2019-03-14,"Austria",800098
"438",2019-03-15,"Austria",785656
"439",2019-03-16,"Austria",670365
"440",2019-03-17,"Austria",599883
"441",2019-03-18,"Austria",777852
"442",2019-03-19,"Austria",776573
"443",2019-03-20,"Austria",770161
"444",2019-03-21,"Austria",762268
"445",2019-03-22,"Austria",731913
"446",2019-03-23,"Austria",623797
"447",2019-03-24,"Austria",570586
"448",2019-03-25,"Austria",752502
"449",2019-03-26,"Austria",758646
"450",2019-03-27,"Austria",768149
"451",2019-03-28,"Austria",752403
"452",2019-03-29,"Austria",716616
"453",2019-03-30,"Austria",612882
"454",2019-03-31,"Austria",561053
"455",2019-04-01,"Austria",702174
"456",2019-04-02,"Austria",711176
"457",2019-04-03,"Austria",699980
"458",2019-04-04,"Austria",703650
"459",2019-04-05,"Austria",699060
"460",2019-04-06,"Austria",590686
"461",2019-04-07,"Austria",548942
"462",2019-04-08,"Austria",694993
"463",2019-04-09,"Austria",703209
"464",2019-04-10,"Austria",702046
"465",2019-04-11,"Austria",700781
"466",2019-04-12,"Austria",701482
"467",2019-04-13,"Austria",599015
"468",2019-04-14,"Austria",558641
"469",2019-04-15,"Austria",694721
"470",2019-04-16,"Austria",698623
"471",2019-04-17,"Austria",685721
"472",2019-04-18,"Austria",674608
"473",2019-04-19,"Austria",661363
"474",2019-04-20,"Austria",555817
"475",2019-04-21,"Austria",513421
"476",2019-04-22,"Austria",526192
"477",2019-04-23,"Austria",679108
"478",2019-04-24,"Austria",658950
"479",2019-04-25,"Austria",655447
"480",2019-04-26,"Austria",670173
"481",2019-04-27,"Austria",584014
"482",2019-04-28,"Austria",550356
"483",2019-04-29,"Austria",688423
"484",2019-04-30,"Austria",700090
"485",2019-05-01,"Austria",567526
"486",2019-05-02,"Austria",674445
"487",2019-05-03,"Austria",693953
"488",2019-05-04,"Austria",598460
"489",2019-05-05,"Austria",583752
"490",2019-05-06,"Austria",722269
"491",2019-05-07,"Austria",704128
"492",2019-05-08,"Austria",698918
"493",2019-05-09,"Austria",718841
"494",2019-05-10,"Austria",687310
"495",2019-05-11,"Austria",589497
"496",2019-05-12,"Austria",569187
"497",2019-05-13,"Austria",721094
"498",2019-05-14,"Austria",726518
"499",2019-05-15,"Austria",756872
"500",2019-05-16,"Austria",727383
"501",2019-05-17,"Austria",681256
"502",2019-05-18,"Austria",572929
"503",2019-05-19,"Austria",532235
"504",2019-05-20,"Austria",703423
"505",2019-05-21,"Austria",719743
"506",2019-05-22,"Austria",724517
"507",2019-05-23,"Austria",701723
"508",2019-05-24,"Austria",664008
"509",2019-05-25,"Austria",564201
"510",2019-05-26,"Austria",524599
"511",2019-05-27,"Austria",698905
"512",2019-05-28,"Austria",710566
"513",2019-05-29,"Austria",717748
"514",2019-05-30,"Austria",568557
"515",2019-05-31,"Austria",615876
"516",2019-06-01,"Austria",544812
"517",2019-06-02,"Austria",506791
"518",2019-06-03,"Austria",667647
"519",2019-06-04,"Austria",677772
"520",2019-06-05,"Austria",688168
"521",2019-06-06,"Austria",699758
"522",2019-06-07,"Austria",667260
"523",2019-06-08,"Austria",560674
"524",2019-06-09,"Austria",498801
"525",2019-06-10,"Austria",532795
"526",2019-06-11,"Austria",691096
"527",2019-06-12,"Austria",707040
"528",2019-06-13,"Austria",700372
"529",2019-06-14,"Austria",696487
"530",2019-06-15,"Austria",597535
"531",2019-06-16,"Austria",538423
"532",2019-06-17,"Austria",685950
"533",2019-06-18,"Austria",694874
"534",2019-06-19,"Austria",699902
"535",2019-06-20,"Austria",557520
"536",2019-06-21,"Austria",628766
"537",2019-06-22,"Austria",573609
"538",2019-06-23,"Austria",530801
"539",2019-06-24,"Austria",677523
"540",2019-06-25,"Austria",701831
"541",2019-06-26,"Austria",716305
"542",2019-06-27,"Austria",735344
"543",2019-06-28,"Austria",677334
"544",2019-06-29,"Austria",570833
"545",2019-06-30,"Austria",541646
"546",2019-07-01,"Austria",712558
"547",2019-07-02,"Austria",710433
"548",2019-07-03,"Austria",688614
"549",2019-07-04,"Austria",681606
"550",2019-07-05,"Austria",676938
"551",2019-07-06,"Austria",578911
"552",2019-07-07,"Austria",536346
"553",2019-07-08,"Austria",670028
"554",2019-07-09,"Austria",674355
"555",2019-07-10,"Austria",662074
"556",2019-07-11,"Austria",667817
"557",2019-07-12,"Austria",661463
"558",2019-07-13,"Austria",565797
"559",2019-07-14,"Austria",516412
"560",2019-07-15,"Austria",645188
"561",2019-07-16,"Austria",652494
"562",2019-07-17,"Austria",659445
"563",2019-07-18,"Austria",669115
"564",2019-07-19,"Austria",655713
"565",2019-07-20,"Austria",573291
"566",2019-07-21,"Austria",533266
"567",2019-07-22,"Austria",666406
"568",2019-07-23,"Austria",680450
"569",2019-07-24,"Austria",684854
"570",2019-07-25,"Austria",696324
"571",2019-07-26,"Austria",673523
"572",2019-07-27,"Austria",574448
"573",2019-07-28,"Austria",533762
"574",2019-07-29,"Austria",650701
"575",2019-07-30,"Austria",656134
"576",2019-07-31,"Austria",656795
"577",2019-08-01,"Austria",644058
"578",2019-08-02,"Austria",641336
"579",2019-08-03,"Austria",547159
"580",2019-08-04,"Austria",493792
"581",2019-08-05,"Austria",624610
"582",2019-08-06,"Austria",644638
"583",2019-08-07,"Austria",654146
"584",2019-08-08,"Austria",642082
"585",2019-08-09,"Austria",634035
"586",2019-08-10,"Austria",569891
"587",2019-08-11,"Austria",520026
"588",2019-08-12,"Austria",657230
"589",2019-08-13,"Austria",653763
"590",2019-08-14,"Austria",629005
"591",2019-08-15,"Austria",525833
"592",2019-08-16,"Austria",601269
"593",2019-08-17,"Austria",548786
"594",2019-08-18,"Austria",519889
"595",2019-08-19,"Austria",684773
"596",2019-08-20,"Austria",700576
"597",2019-08-21,"Austria",694647
"598",2019-08-22,"Austria",686426
"599",2019-08-23,"Austria",679279
"600",2019-08-24,"Austria",586212
"601",2019-08-25,"Austria",538683
"602",2019-08-26,"Austria",684712
"603",2019-08-27,"Austria",696196
"604",2019-08-28,"Austria",703178
"605",2019-08-29,"Austria",710456
"606",2019-08-30,"Austria",683611
"607",2019-08-31,"Austria",583774
"608",2019-09-01,"Austria",541183
"609",2019-09-02,"Austria",696019
"610",2019-09-03,"Austria",672112
"611",2019-09-04,"Austria",671058
"612",2019-09-05,"Austria",690949
"613",2019-09-06,"Austria",680209
"614",2019-09-07,"Austria",588926
"615",2019-09-08,"Austria",539766
"616",2019-09-09,"Austria",687583
"617",2019-09-10,"Austria",675088
"618",2019-09-11,"Austria",677019
"619",2019-09-12,"Austria",683016
"620",2019-09-13,"Austria",668762
"621",2019-09-14,"Austria",568572
"622",2019-09-15,"Austria",518366
"623",2019-09-16,"Austria",677132
"624",2019-09-17,"Austria",679273
"625",2019-09-18,"Austria",672490
"626",2019-09-19,"Austria",682745
"627",2019-09-20,"Austria",666041
"628",2019-09-21,"Austria",570654
"629",2019-09-22,"Austria",538264
"630",2019-09-23,"Austria",706767
"631",2019-09-24,"Austria",703748
"632",2019-09-25,"Austria",719666
"633",2019-09-26,"Austria",703396
"634",2019-09-27,"Austria",683986
"635",2019-09-28,"Austria",595029
"636",2019-09-29,"Austria",530749
"637",2019-09-30,"Austria",687609
"638",2019-10-01,"Austria",687584
"639",2019-10-02,"Austria",724983
"640",2019-10-03,"Austria",719434
"641",2019-10-04,"Austria",694725
"642",2019-10-05,"Austria",608188
"643",2019-10-06,"Austria",556623
"644",2019-10-07,"Austria",725612
"645",2019-10-08,"Austria",719341
"646",2019-10-09,"Austria",727721
"647",2019-10-10,"Austria",728445
"648",2019-10-11,"Austria",696669
"649",2019-10-12,"Austria",586588
"650",2019-10-13,"Austria",547286
"651",2019-10-14,"Austria",703605
"652",2019-10-15,"Austria",708069
"653",2019-10-16,"Austria",712114
"654",2019-10-17,"Austria",702388
"655",2019-10-18,"Austria",691274
"656",2019-10-19,"Austria",603181
"657",2019-10-20,"Austria",555051
"658",2019-10-21,"Austria",702078
"659",2019-10-22,"Austria",711561
"660",2019-10-23,"Austria",714661
"661",2019-10-24,"Austria",712740
"662",2019-10-25,"Austria",689187
"663",2019-10-26,"Austria",554173
"664",2019-10-27,"Austria",547197
"665",2019-10-28,"Austria",726068
"666",2019-10-29,"Austria",747355
"667",2019-10-30,"Austria",759290
"668",2019-10-31,"Austria",753497
"669",2019-11-01,"Austria",604561
"670",2019-11-02,"Austria",614359
"671",2019-11-03,"Austria",579237
"672",2019-11-04,"Austria",716504
"673",2019-11-05,"Austria",758836
"674",2019-11-06,"Austria",750578
"675",2019-11-07,"Austria",748827
"676",2019-11-08,"Austria",738508
"677",2019-11-09,"Austria",668504
"678",2019-11-10,"Austria",629998
"679",2019-11-11,"Austria",780951
"680",2019-11-12,"Austria",813908
"681",2019-11-13,"Austria",829364
"682",2019-11-14,"Austria",805240
"683",2019-11-15,"Austria",765631
"684",2019-11-16,"Austria",662370
"685",2019-11-17,"Austria",614451
"686",2019-11-18,"Austria",762136
"687",2019-11-19,"Austria",778054
"688",2019-11-20,"Austria",790894
"689",2019-11-21,"Austria",776461
"690",2019-11-22,"Austria",758270
"691",2019-11-23,"Austria",661466
"692",2019-11-24,"Austria",612495
"693",2019-11-25,"Austria",767984
"694",2019-11-26,"Austria",782162
"695",2019-11-27,"Austria",796142
"696",2019-11-28,"Austria",788651
"697",2019-11-29,"Austria",771433
"698",2019-11-30,"Austria",714909
"699",2019-12-01,"Austria",671293
"700",2019-12-02,"Austria",839317
"701",2019-12-03,"Austria",875674
"702",2019-12-04,"Austria",852157
"703",2019-12-05,"Austria",850004
"704",2019-12-06,"Austria",832720
"705",2019-12-07,"Austria",724601
"706",2019-12-08,"Austria",655499
"707",2019-12-09,"Austria",830001
"708",2019-12-10,"Austria",863758
"709",2019-12-11,"Austria",884975
"710",2019-12-12,"Austria",901123
"711",2019-12-13,"Austria",850548
"712",2019-12-14,"Austria",728269
"713",2019-12-15,"Austria",672639
"714",2019-12-16,"Austria",809422
"715",2019-12-17,"Austria",801626
"716",2019-12-18,"Austria",781661
"717",2019-12-19,"Austria",772364
"718",2019-12-20,"Austria",715657
"719",2019-12-21,"Austria",665634
"720",2019-12-22,"Austria",626659
"721",2019-12-23,"Austria",679807
"722",2019-12-24,"Austria",614792
"723",2019-12-25,"Austria",585148
"724",2019-12-26,"Austria",606944
"725",2019-12-27,"Austria",673480
"726",2019-12-28,"Austria",676030
"727",2019-12-29,"Austria",664366
"728",2019-12-30,"Austria",706424
"729",2019-12-31,"Austria",648319
"730",2020-01-01,"Austria",606792
"731",2020-01-02,"Austria",698011
"732",2020-01-03,"Austria",723647
"733",2020-01-04,"Austria",679914
"734",2020-01-05,"Austria",642615
"735",2020-01-06,"Austria",652921
"736",2020-01-07,"Austria",804875
"737",2020-01-08,"Austria",814913
"738",2020-01-09,"Austria",807472
"739",2020-01-10,"Austria",801688
"740",2020-01-11,"Austria",707200
"741",2020-01-12,"Austria",671786
"742",2020-01-13,"Austria",822939
"743",2020-01-14,"Austria",848851
"744",2020-01-15,"Austria",851679
"745",2020-01-16,"Austria",837603
"746",2020-01-17,"Austria",831510
"747",2020-01-18,"Austria",742009
"748",2020-01-19,"Austria",694741
"749",2020-01-20,"Austria",845645
"750",2020-01-21,"Austria",850728
"751",2020-01-22,"Austria",844808
"752",2020-01-23,"Austria",833878
"753",2020-01-24,"Austria",830040
"754",2020-01-25,"Austria",726424
"755",2020-01-26,"Austria",678589
"756",2020-01-27,"Austria",814930
"757",2020-01-28,"Austria",830833
"758",2020-01-29,"Austria",834430
"759",2020-01-30,"Austria",814838
"760",2020-01-31,"Austria",779280
"761",2020-02-01,"Austria",654827
"762",2020-02-02,"Austria",620145
"763",2020-02-03,"Austria",780047
"764",2020-02-04,"Austria",807995
"765",2020-02-05,"Austria",824101
"766",2020-02-06,"Austria",822085
"767",2020-02-07,"Austria",800585
"768",2020-02-08,"Austria",696421
"769",2020-02-09,"Austria",645645
"770",2020-02-10,"Austria",786644
"771",2020-02-11,"Austria",804038
"772",2020-02-12,"Austria",813174
"773",2020-02-13,"Austria",806780
"774",2020-02-14,"Austria",785803
"775",2020-02-15,"Austria",669942
"776",2020-02-16,"Austria",635262
"777",2020-02-17,"Austria",764503
"778",2020-02-18,"Austria",775053
"779",2020-02-19,"Austria",806506
"780",2020-02-20,"Austria",796742
"781",2020-02-21,"Austria",779435
"782",2020-02-22,"Austria",662778
"783",2020-02-23,"Austria",626731
"784",2020-02-24,"Austria",767949
"785",2020-02-25,"Austria",772294
"786",2020-02-26,"Austria",808856
"787",2020-02-27,"Austria",795694
"788",2020-02-28,"Austria",795584
"789",2020-02-29,"Austria",690367
"790",2020-03-01,"Austria",632998
"791",2020-03-02,"Austria",761882
"792",2020-03-03,"Austria",792402
"793",2020-03-04,"Austria",786951
"794",2020-03-05,"Austria",781794
"795",2020-03-06,"Austria",779644
"796",2020-03-07,"Austria",676231
"797",2020-03-08,"Austria",615771
"798",2020-03-09,"Austria",777268
"799",2020-03-10,"Austria",786141
"800",2020-03-11,"Austria",768675
"801",2020-03-12,"Austria",743923
"802",2020-03-13,"Austria",744941
"803",2020-03-14,"Austria",639546
"804",2020-03-15,"Austria",586115
"805",2020-03-16,"Austria",691707
"806",2020-03-17,"Austria",692169
"807",2020-03-18,"Austria",666080
"808",2020-03-19,"Austria",653686
"809",2020-03-20,"Austria",627795
"810",2020-03-21,"Austria",604583
"811",2020-03-22,"Austria",572605
"812",2020-03-23,"Austria",682488
"813",2020-03-24,"Austria",692570
"814",2020-03-25,"Austria",701581
"815",2020-03-26,"Austria",701803
"816",2020-03-27,"Austria",644303
"817",2020-03-28,"Austria",558872
"818",2020-03-29,"Austria",546391
"819",2020-03-30,"Austria",675792
"820",2020-03-31,"Austria",682090
"821",2020-04-01,"Austria",666698
"822",2020-04-02,"Austria",652235
"823",2020-04-03,"Austria",631235
"824",2020-04-04,"Austria",554549
"825",2020-04-05,"Austria",518421
"826",2020-04-06,"Austria",615496
"827",2020-04-07,"Austria",611021
"828",2020-04-08,"Austria",603371
"829",2020-04-09,"Austria",597534
"830",2020-04-10,"Austria",560283
"831",2020-04-11,"Austria",490761
"832",2020-04-12,"Austria",453176
"833",2020-04-13,"Austria",482004
"834",2020-04-14,"Austria",612682
"835",2020-04-15,"Austria",618217
"836",2020-04-16,"Austria",610086
